Price,Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,New,District,Negotiation Type,Latitude,Longitude,Area_Per_Room,Distance_To_Public_Service,Log_Price
4000,1400,0.9094902973134582,1.0028178551336484,2,1,2,0,0,0,0,Santa Cecília/São Paulo,rent,0.0,0.0,0.4846018757985316,-0.7728343133705844,8.294299608857235
4000,1700,1.707810743176375,1.0028178551336484,2,1,1,0,0,0,0,Santa Cecília/São Paulo,rent,-23.5358799,-46.6575683,1.409708060778123,-1.5474798372471812,8.294299608857235
2600,480,-0.2689827418175141,-1.6695980025538033,1,0,0,0,1,0,0,Santa Cecília/São Paulo,rent,0.0,0.0,1.9383401664807465,0.0018112105060123,7.8636512654486515
1500,538,-0.4970742977783475,-1.6695980025538033,2,1,0,0,0,1,0,Santa Cecília/São Paulo,rent,-23.5001201,-46.6276055,1.1453920079268112,1.5511022582592058,7.313886831633462
2990,480,-0.2689827418175141,-1.6695980025538033,1,0,0,0,1,0,0,Santa Cecília/São Paulo,rent,-23.5385642,-46.6515356,1.9383401664807465,1.5511022582592058,8.003363058629947
2300,400,-0.6301277054221669,-1.6695980025538033,1,0,1,1,1,1,0,Santa Cecília/São Paulo,rent,0.0,0.0,0.6828389154370155,-0.385511551432286,7.741099090035366
2000,400,-0.6871505944123752,-1.6695980025538033,1,0,1,0,0,0,0,Santa Cecília/São Paulo,rent,0.0,0.0,0.4846018757985316,-0.7728343133705844,7.601402334583733
3200,700,-0.3450132604711252,-0.3333900737100774,2,1,2,1,0,1,0,Santa Cecília/São Paulo,rent,-23.5387415,-46.6534035,-0.3083462827554037,-1.5474798372471812,8.071218539969863
1550,340,-0.3450132604711252,-1.6695980025538033,1,0,0,0,0,0,0,Santa Cecília/São Paulo,rent,-23.5355123,-46.6509976,1.6740241136294347,-1.1601570753088828,7.346655163176539
3000,1050,0.2062079997675553,1.0028178551336484,2,1,2,0,0,0,0,Santa Cecília/São Paulo,rent,-23.5332684,-46.6582038,-0.3303726204930129,1.1637794963209074,8.006700845440367
15000,0,4.596970452013598,2.339025783977374,4,3,3,0,0,1,0,Santa Cecília/São Paulo,rent,-23.5413319,-46.6636288,2.9956043778859938,-1.5474798372471812,9.61587214452889
2800,772,-0.535089557105153,-0.3333900737100774,2,1,1,0,0,0,0,Santa Cecília/São Paulo,rent,-23.5410286,-46.6541986,-0.6387413488195435,1.1637794963209074,7.937731775260109
5000,2940,2.2020091144248477,2.339025783977374,2,1,3,0,0,0,0,Santa Cecília/São Paulo,rent,-23.5408176,-46.6582533,0.9141154616819134,0.7764567343826091,8.517393171418904
1300,277,-0.8772268910464031,-1.6695980025538033,1,0,0,0,0,0,0,Santa Cecília/São Paulo,rent,0.0,0.0,-0.1761882563297478,1.1637794963209074,7.170888478512505
3500,800,-0.3069980011443197,-1.6695980025538033,1,0,1,0,1,1,0,Santa Cecília/São Paulo,rent,-23.5435776,-46.6523811,1.8061821400550904,0.3891339724443107,8.160803920954665
5000,1594,2.2400243737516528,-0.3333900737100774,2,0,1,1,0,0,0,Santa Cecília/São Paulo,rent,-23.5381308,-46.6612562,4.185026615716897,1.5511022582592058,8.517393171418904
3800,1200,1.0805589642840832,1.0028178551336484,2,1,2,0,0,0,0,Santa Cecília/São Paulo,rent,-23.5370837,-46.6594659,0.6828389154370155,-0.7728343133705844,8.24301946898925
7000,1600,1.7458260025031804,1.0028178551336484,2,1,1,1,0,0,0,Santa Cecília/São Paulo,rent,0.0,0.0,1.4537607362533411,-0.385511551432286,8.853808274977197
2250,1520,0.320253777747972,1.0028178551336484,2,1,2,1,0,1,0,Santa Cecília/São Paulo,rent,-23.5342643,-46.6585441,-0.198214594067357,0.3891339724443107,7.719129840906732
1600,570,-0.7251658537391809,-1.6695980025538033,1,0,1,0,0,0,0,Santa Cecília/São Paulo,rent,0.0,0.0,0.3524438493728757,1.1637794963209074,7.378383712996714
1800,668,-0.4400514087881391,-1.6695980025538033,2,1,1,0,0,0,0,Santa Cecília/São Paulo,rent,0.0,0.0,1.343629047565295,0.0018112105060123,7.496097345175956
4500,2600,1.251627631254708,1.0028178551336484,2,1,1,0,1,0,0,Santa Cecília/São Paulo,rent,-23.538954,-46.6582542,0.8810759550754994,-0.7728343133705844,8.412054873292933
4800,1400,0.928497926976861,1.0028178551336484,1,0,4,0,1,0,0,Santa Cecília/São Paulo,rent,0.0,0.0,0.5066282135361412,0.3891339724443107,8.476579508530941
2600,380,-0.801196372392792,-1.6695980025538033,1,0,1,0,0,1,0,Santa Cecília/São Paulo,rent,-23.5399143,-46.653875,0.0881277965215639,-0.385511551432286,7.8636512654486515
2700,970,-0.6871505944123752,-1.6695980025538033,2,1,1,0,0,0,0,Santa Cecília/São Paulo,rent,-23.5416241,-46.6587859,0.4846018757985316,1.5511022582592058,7.901377353792616
14000,5200,6.497733418353875,2.339025783977374,5,4,4,0,0,1,0,Santa Cecília/São Paulo,rent,-23.5371076,-46.658926,4.647579708206693,-0.7728343133705844,9.546884034617923
1500,560,-0.7251658537391809,-1.6695980025538033,1,0,1,0,0,1,0,Santa Cecília/São Paulo,rent,-23.5375598,-46.6537674,0.3524438493728757,-0.385511551432286,7.313886831633462
2500,1025,0.2252156294309581,1.0028178551336484,2,1,2,0,0,0,0,Santa Cecília/São Paulo,rent,-23.539113623,-46.6604265878,-0.3083462827554037,0.7764567343826091,7.824445930877619
1400,450,-0.535089557105153,-1.6695980025538033,1,0,1,0,1,0,0,Santa Cecília/São Paulo,rent,0.0,0.0,1.0132339815011553,0.7764567343826091,7.244941546337007
1000,513,-0.535089557105153,-1.6695980025538033,1,0,0,0,0,0,0,Sé/São Paulo,rent,0.0,0.0,1.0132339815011553,-0.385511551432286,6.90875477931522
1000,380,0.0351393327969303,-0.3333900737100774,1,0,0,1,0,0,0,Sé/São Paulo,rent,-23.5543104,-46.6292931,0.3524438493728757,0.3891339724443107,6.90875477931522
1200,550,-0.3069980011443197,-0.3333900737100774,1,0,0,0,0,0,0,Sé/São Paulo,rent,-23.5478475,-46.6305075,-0.2422672695425757,-0.7728343133705844,7.090909822079984
1400,450,0.1111698514505414,-0.3333900737100774,1,0,1,0,0,0,0,Sé/São Paulo,rent,-23.5507564,-46.6290772,0.4846018757985316,0.3891339724443107,7.244941546337007
1500,513,-0.6301277054221669,-1.6695980025538033,1,0,0,0,1,0,0,Sé/São Paulo,rent,-23.5576035,-46.6279384,0.6828389154370155,-1.1601570753088828,7.313886831633462
1290,390,-0.6301277054221669,-1.6695980025538033,1,0,0,0,0,0,0,Sé/São Paulo,rent,0.0,0.0,0.6828389154370155,1.1637794963209074,7.1631723908466425
1500,330,-0.8582192613830003,-1.6695980025538033,1,0,1,0,0,0,0,Sé/São Paulo,rent,-23.5464599,-46.6235178,-0.1101092431169198,-1.1601570753088828,7.313886831633462
850,513,-0.6301277054221669,-1.6695980025538033,1,0,0,0,0,0,0,Sé/São Paulo,rent,-23.5576035,-46.6279384,0.6828389154370155,0.7764567343826091,6.746412128573375
1300,0,0.0351393327969303,-0.3333900737100774,1,0,0,0,0,0,0,Casa Verde/São Paulo,rent,0.0,0.0,0.3524438493728757,1.5511022582592058,7.170888478512505
2500,850,0.0921622217871386,1.0028178551336484,3,2,2,0,0,1,0,Casa Verde/São Paulo,rent,0.0,0.0,-0.4625306469186688,-1.5474798372471812,7.824445930877619
2500,456,-0.5540971867685558,-1.6695980025538033,1,0,1,0,0,1,0,Casa Verde/São Paulo,rent,0.0,0.0,0.9471549682883272,1.1637794963209074,7.824445930877619
1100,512,-0.4400514087881391,-0.3333900737100774,1,0,1,0,0,0,0,Casa Verde/São Paulo,rent,-23.4935819,-46.6680178,-0.4735438157874735,0.7764567343826091,7.00397413672268
1600,860,-0.1549369638370974,-0.3333900737100774,1,0,1,0,0,1,0,Casa Verde/São Paulo,rent,-23.5140983,-46.659115,0.022048783308736,0.3891339724443107,7.378383712996714
2300,700,0.3392614074113748,1.0028178551336484,2,1,1,0,0,1,0,Casa Verde/São Paulo,rent,-23.5097784,-46.6638487,-0.1761882563297478,0.3891339724443107,7.741099090035366
1999,560,-0.1549369638370974,-1.6695980025538033,1,0,2,0,1,0,0,Casa Verde/São Paulo,rent,-23.5065079,-46.6662542,2.3348142457577143,0.3891339724443107,7.600902459542082
1700,890,0.2822385184211665,1.0028178551336484,2,1,2,0,0,1,0,Casa Verde/São Paulo,rent,-26.9225709,-49.0606445,-0.2422672695425757,1.5511022582592058,7.438971592395862
2250,450,-0.1549369638370974,-0.3333900737100774,2,1,1,0,1,1,0,Casa Verde/São Paulo,rent,-23.5108153,-46.6545969,0.022048783308736,-1.1601570753088828,7.719129840906732
1900,650,-0.2499751121541113,-0.3333900737100774,2,1,2,0,1,1,0,Casa Verde/São Paulo,rent,-23.5056813,-46.6657791,-0.1431487497233338,-1.5474798372471812,7.550135342488429
1100,400,-0.6871505944123752,-1.6695980025538033,1,0,1,0,0,0,0,Casa Verde/São Paulo,rent,-23.504791,-46.6609889,0.4846018757985316,0.3891339724443107,7.00397413672268
1200,0,0.2252156294309581,-0.3333900737100774,1,0,0,0,0,0,0,Casa Verde/São Paulo,rent,-23.5126516,-46.6561987,0.6828389154370155,1.1637794963209074,7.090909822079984
2000,470,-0.5540971867685558,-0.3333900737100774,1,0,1,0,0,1,0,Casa Verde/São Paulo,rent,-23.4897687,-46.6657382,-0.6717808554259574,-0.7728343133705844,7.601402334583733
1350,611,-0.2689827418175141,-0.3333900737100774,1,0,1,0,0,1,0,Casa Verde/São Paulo,rent,-23.512925,-46.6604254,-0.1761882563297478,-1.5474798372471812,7.208600337960199
2500,420,-0.5540971867685558,-1.6695980025538033,1,0,1,0,1,1,0,Casa Verde/São Paulo,rent,-23.5096375,-46.6519143,0.9471549682883272,1.5511022582592058,7.824445930877619
1500,600,-0.2879903714809169,1.0028178551336484,2,1,1,0,1,0,0,Casa Verde/São Paulo,rent,-23.5079327,-46.6649514,-0.9030574016708552,-1.5474798372471812,7.313886831633462
2000,560,-0.3450132604711252,-1.6695980025538033,2,1,2,1,1,0,0,Casa Verde/São Paulo,rent,-23.5065971,-46.6662864,1.6740241136294347,-0.7728343133705844,7.601402334583733
2400,600,0.2252156294309581,1.0028178551336484,2,1,2,0,0,0,0,Casa Verde/São Paulo,rent,-23.5105444,-46.6654794,-0.3083462827554037,1.1637794963209074,7.783640596221253
2200,540,-0.5540971867685558,-1.6695980025538033,1,0,1,0,1,1,0,Casa Verde/São Paulo,rent,-23.5096375,-46.6519143,0.9471549682883272,-0.7728343133705844,7.696667081526462
2350,420,-0.5540971867685558,-1.6695980025538033,1,0,1,0,1,1,0,Casa Verde/São Paulo,rent,-23.5096375,-46.6519143,0.9471549682883272,-0.385511551432286,7.762596048540069
2500,456,-0.5540971867685558,-1.6695980025538033,1,0,1,0,1,1,0,Casa Verde/São Paulo,rent,0.0,0.0,0.9471549682883272,1.1637794963209074,7.824445930877619
2500,430,-0.5540971867685558,-1.6695980025538033,1,0,1,0,0,1,0,Casa Verde/São Paulo,rent,0.0,0.0,0.9471549682883272,-1.5474798372471812,7.824445930877619
3000,0,-0.6111200757587641,-1.6695980025538033,1,0,1,0,0,0,0,Casa Verde/São Paulo,rent,-23.5100678,-46.6522452,0.7489179286498434,0.3891339724443107,8.006700845440367
2500,456,-0.5540971867685558,-1.6695980025538033,1,0,1,0,0,1,0,Casa Verde/São Paulo,rent,0.0,0.0,0.9471549682883272,-1.5474798372471812,7.824445930877619
1750,537,-0.0598988155200835,-0.3333900737100774,1,0,1,0,1,0,0,Casa Verde/São Paulo,rent,-23.5124973,-46.6567422,0.1872463163408059,-1.5474798372471812,7.467942332285852
1690,850,0.2252156294309581,1.0028178551336484,2,1,1,0,0,0,0,Casa Verde/São Paulo,rent,-23.5032196,-46.6435321,-0.3083462827554037,1.1637794963209074,7.43307534889858
1700,1000,0.0351393327969303,1.0028178551336484,2,1,1,0,0,0,0,Casa Verde/São Paulo,rent,-23.5097784,-46.6638487,-0.5286096601314968,-0.385511551432286,7.438971592395862
1700,1000,0.0351393327969303,1.0028178551336484,2,1,1,0,0,0,0,Casa Verde/São Paulo,rent,-23.5097784,-46.6638487,-0.5286096601314968,-1.5474798372471812,7.438971592395862
1250,945,0.1872003701041525,1.0028178551336484,2,1,1,0,0,0,0,Casa Verde/São Paulo,rent,-23.5093633,-46.6654343,-0.3523989582306224,0.7764567343826091,7.131698510466912
1100,400,-0.6871505944123752,-1.6695980025538033,1,0,1,0,0,0,0,Casa Verde/São Paulo,rent,-23.504791,-46.6609889,0.4846018757985316,0.0018112105060123,7.00397413672268
1300,400,-0.6871505944123752,-0.3333900737100774,1,0,1,0,0,0,0,Casa Verde/São Paulo,rent,-23.504791,-46.6609889,-0.9030574016708552,0.0018112105060123,7.170888478512505
2500,368,-0.5540971867685558,-1.6695980025538033,1,0,1,0,1,1,0,Casa Verde/São Paulo,rent,-23.5096375,-46.6519143,0.9471549682883272,-1.5474798372471812,7.824445930877619
1200,440,-0.3830285197979308,-0.3333900737100774,2,1,1,0,0,1,0,Casa Verde/São Paulo,rent,-23.5053909,-46.6227832,-0.3744252959682316,0.3891339724443107,7.090909822079984
1790,580,-0.1549369638370974,-0.3333900737100774,2,1,2,0,0,1,0,Casa Verde/São Paulo,rent,-23.4958973,-46.6524465,0.022048783308736,1.5511022582592058,7.490529402060711
3600,1800,0.320253777747972,2.339025783977374,3,2,2,0,0,1,0,Casa Verde/São Paulo,rent,-23.5097784,-46.6638487,-0.7213401153355784,1.5511022582592058,8.188966863648876
1000,550,-0.5540971867685558,-0.3333900737100774,1,0,1,0,0,1,0,Casa Verde/São Paulo,rent,-23.4897687,-46.6657382,-0.6717808554259574,1.1637794963209074,6.90875477931522
2500,456,-0.5540971867685558,-1.6695980025538033,1,0,1,0,0,1,0,Casa Verde/São Paulo,rent,0.0,0.0,0.9471549682883272,0.0018112105060123,7.824445930877619
2500,456,-0.5540971867685558,-1.6695980025538033,1,0,1,0,1,1,0,Casa Verde/São Paulo,rent,0.0,0.0,0.9471549682883272,-1.5474798372471812,7.824445930877619
1450,550,-0.0408911858566807,1.0028178551336484,2,1,2,0,0,1,0,Casa Verde/São Paulo,rent,0.0,0.0,-0.6167150110819343,1.5511022582592058,7.280008252884188
2300,561,-0.6111200757587641,-1.6695980025538033,1,0,1,0,0,0,0,Casa Verde/São Paulo,rent,-23.5100678,-46.6522452,0.7489179286498434,-1.5474798372471812,7.741099090035366
1499,850,0.2252156294309581,1.0028178551336484,2,0,1,0,0,0,0,Casa Verde/São Paulo,rent,-23.5032196,-46.6435321,-0.3083462827554037,1.1637794963209074,7.313220387090301
2500,456,-0.5540971867685558,-1.6695980025538033,1,0,1,0,1,1,0,Casa Verde/São Paulo,rent,0.0,0.0,0.9471549682883272,0.0018112105060123,7.824445930877619
2500,456,-0.5540971867685558,-1.6695980025538033,1,0,1,0,0,1,0,Casa Verde/São Paulo,rent,0.0,0.0,0.9471549682883272,-0.7728343133705844,7.824445930877619
2500,456,-0.5540971867685558,-1.6695980025538033,1,0,1,0,1,1,0,Casa Verde/São Paulo,rent,0.0,0.0,0.9471549682883272,0.7764567343826091,7.824445930877619
3000,0,-0.6111200757587641,-1.6695980025538033,1,0,1,0,0,0,0,Casa Verde/São Paulo,rent,-23.5100678,-46.6522452,0.7489179286498434,0.7764567343826091,8.006700845440367
1900,680,-0.2689827418175141,-0.3333900737100774,2,1,2,0,1,1,0,Casa Verde/São Paulo,rent,-23.5056813,-46.6657791,-0.1761882563297478,1.5511022582592058,7.550135342488429
900,402,-0.535089557105153,-0.3333900737100774,1,0,1,0,0,0,0,Casa Verde/São Paulo,rent,0.0,0.0,-0.6387413488195435,0.7764567343826091,6.803505257608338
2390,540,-0.5540971867685558,-1.6695980025538033,1,0,1,0,1,1,0,Casa Verde/São Paulo,rent,-23.5096375,-46.6519143,0.9471549682883272,-0.7728343133705844,7.779466967458324
2399,420,-0.5540971867685558,-1.6695980025538033,1,0,1,0,1,1,0,Casa Verde/São Paulo,rent,-23.5096375,-46.6519143,0.9471549682883272,-1.5474798372471812,7.783224016336037
2500,500,-0.5540971867685558,-1.6695980025538033,1,0,1,0,1,1,0,Casa Verde/São Paulo,rent,-23.5096375,-46.6519143,0.9471549682883272,1.1637794963209074,7.824445930877619
2500,456,-0.5540971867685558,-1.6695980025538033,1,0,1,0,0,1,0,Casa Verde/São Paulo,rent,0.0,0.0,0.9471549682883272,-0.7728343133705844,7.824445930877619
2200,560,-0.1549369638370974,-1.6695980025538033,1,0,2,0,0,0,0,Casa Verde/São Paulo,rent,0.0,0.0,2.3348142457577143,1.1637794963209074,7.696667081526462
1500,564,-0.2879903714809169,1.0028178551336484,2,1,1,0,0,0,0,Casa Verde/São Paulo,rent,-23.5082146,-46.6628448,-0.9030574016708552,1.1637794963209074,7.313886831633462
1000,717,0.0351393327969303,-0.3333900737100774,1,0,1,0,0,0,0,Casa Verde/São Paulo,rent,-23.5002428,-46.6276118,0.3524438493728757,0.0018112105060123,6.90875477931522
3500,1850,2.1639938550980418,2.339025783977374,4,3,2,0,0,1,0,Casa Verde/São Paulo,rent,-23.5097784,-46.6638487,0.8810759550754994,-1.5474798372471812,8.160803920954665
1250,690,-0.2689827418175141,-0.3333900737100774,2,0,1,0,0,0,0,Casa Verde/São Paulo,rent,-23.5090545,-46.6652343,-0.1761882563297478,0.7764567343826091,7.131698510466912
1100,0,-0.535089557105153,-1.6695980025538033,1,0,1,0,0,0,0,Casa Verde/São Paulo,rent,0.0,0.0,1.0132339815011553,0.0018112105060123,7.00397413672268
1100,810,-0.1549369638370974,-0.3333900737100774,2,1,2,0,0,1,0,Casa Verde/São Paulo,rent,-23.4862332,-46.649352,0.022048783308736,1.1637794963209074,7.00397413672268
1200,742,-0.021883556193278,1.0028178551336484,1,0,1,0,0,0,0,Casa Verde/São Paulo,rent,-23.510643,-46.6564101,-0.5946886733443247,1.5511022582592058,7.090909822079984
1900,1060,0.2252156294309581,1.0028178551336484,2,1,2,0,0,1,0,Casa Verde/São Paulo,rent,-23.5001201,-46.6276055,-0.3083462827554037,0.7764567343826091,7.550135342488429
1750,150,0.4152919260649859,-0.3333900737100774,1,0,1,1,0,0,0,Casa Verde/São Paulo,rent,-23.5097187,-46.6565663,1.0132339815011553,0.7764567343826091,7.467942332285852
1300,450,0.2252156294309581,-0.3333900737100774,2,1,1,0,0,1,0,Jaçanã/São Paulo,rent,-23.4659698,-46.5865592,0.6828389154370155,-1.5474798372471812,7.170888478512505
1500,300,-0.2119598528273058,1.0028178551336484,2,1,0,0,0,0,0,Jaçanã/São Paulo,rent,0.0,0.0,-0.8149520507204181,-0.385511551432286,7.313886831633462
1000,50,-0.6301277054221669,-0.3333900737100774,1,0,1,0,0,0,0,Jaçanã/São Paulo,rent,-23.4683805,-46.5766999,-0.8039388818516133,-1.1601570753088828,6.90875477931522
1000,50,-0.6301277054221669,-0.3333900737100774,1,0,1,0,0,0,0,Jaçanã/São Paulo,rent,-23.4683805,-46.5766999,-0.8039388818516133,-1.1601570753088828,6.90875477931522
1000,380,-0.6301277054221669,-0.3333900737100774,1,0,0,1,0,0,0,Jaçanã/São Paulo,rent,-23.4684574,-46.5755993,-0.8039388818516133,-1.1601570753088828,6.90875477931522
1600,1554,1.4226962982253333,2.339025783977374,2,1,2,0,0,0,0,Mandaqui/São Paulo,rent,-23.4660945,-46.637474,0.2368055762504268,-0.385511551432286,7.378383712996714
1400,645,-0.3450132604711252,-0.3333900737100774,1,0,2,0,0,1,0,Mandaqui/São Paulo,rent,-23.4722266,-46.6402575,-0.3083462827554037,-1.5474798372471812,7.244941546337007
3000,1033,0.7954445193330415,1.0028178551336484,4,3,3,0,0,1,0,Mandaqui/São Paulo,rent,-23.4787329,-46.6331362,0.3524438493728757,-0.385511551432286,8.006700845440367
3000,0,0.2822385184211665,1.0028178551336484,2,1,2,1,0,1,0,Mandaqui/São Paulo,rent,-23.479782,-46.6443628,-0.2422672695425757,-1.1601570753088828,8.006700845440367
3000,1034,0.8334597786598471,1.0028178551336484,4,3,3,1,0,1,0,Mandaqui/São Paulo,rent,-23.4787329,-46.6331362,0.3964965248480942,0.0018112105060123,8.006700845440367
1500,420,-0.2499751121541113,1.0028178551336484,2,1,1,0,0,0,0,Mandaqui/São Paulo,rent,-23.4694004059,-46.6497192383,-0.8590047261956365,-0.7728343133705844,7.313886831633462
1400,475,-0.3450132604711252,-0.3333900737100774,1,0,1,0,0,0,0,Mandaqui/São Paulo,rent,-23.4723419,-46.6342779,-0.3083462827554037,1.1637794963209074,7.244941546337007
1200,500,0.0351393327969303,-0.3333900737100774,1,0,1,0,0,0,0,Mandaqui/São Paulo,rent,-23.4824487,-46.6231022,0.3524438493728757,-0.385511551432286,7.090909822079984
1200,150,0.0161317031335275,-0.3333900737100774,2,1,1,1,0,0,0,Mandaqui/São Paulo,rent,-23.469185,-46.6390256,0.3194043427664618,-1.5474798372471812,7.090909822079984
1600,1554,1.4226962982253333,2.339025783977374,2,1,2,0,0,0,0,Mandaqui/São Paulo,rent,-23.4660949707,-46.6374740601,0.2368055762504268,-1.5474798372471812,7.378383712996714
3000,1050,0.1301774811139442,-0.3333900737100774,3,2,2,0,1,1,0,Mandaqui/São Paulo,rent,-23.5942422,-46.4200359,0.5176413824049456,-0.7728343133705844,8.006700845440367
3000,1020,0.5103300743819998,1.0028178551336484,2,1,1,0,0,1,0,Mandaqui/São Paulo,rent,-23.4732117,-46.631454,0.022048783308736,1.5511022582592058,8.006700845440367
1300,553,-0.2499751121541113,-0.3333900737100774,1,0,1,0,0,0,0,Mandaqui/São Paulo,rent,-23.4790098,-46.643925,-0.1431487497233338,0.7764567343826091,7.170888478512505
1300,605,-0.3450132604711252,1.0028178551336484,2,1,1,0,0,0,0,Mandaqui/São Paulo,rent,-23.4654011,-46.6343783,-0.9691364148836832,-1.1601570753088828,7.170888478512505
1800,658,-0.2879903714809169,1.0028178551336484,2,1,1,0,0,0,0,Mandaqui/São Paulo,rent,-23.4795507,-46.6416595,-0.9030574016708552,1.5511022582592058,7.496097345175956
1500,1000,0.3772766667381803,1.0028178551336484,1,0,1,0,0,1,0,Mandaqui/São Paulo,rent,-23.4779972,-46.6344108,-0.1321355808545293,-1.1601570753088828,7.313886831633462
2500,1000,1.3086505202449166,1.0028178551336484,2,1,2,0,0,0,0,Mandaqui/São Paulo,rent,-23.4764072,-46.6287316,0.9471549682883272,-0.7728343133705844,7.824445930877619
1000,1076,-0.0598988155200835,-0.3333900737100774,3,0,1,0,0,1,0,Mandaqui/São Paulo,rent,0.0,0.0,0.1872463163408059,-1.1601570753088828,6.90875477931522
1200,500,0.0351393327969303,-0.3333900737100774,1,0,1,0,0,0,0,Mandaqui/São Paulo,rent,-23.4824487,-46.6231022,0.3524438493728757,-0.7728343133705844,7.090909822079984
1300,611,-0.1549369638370974,-0.3333900737100774,1,0,1,0,0,0,0,Mandaqui/São Paulo,rent,-23.4704685211,-46.6302070618,0.022048783308736,0.3891339724443107,7.170888478512505
1300,605,-0.3450132604711252,1.0028178551336484,2,1,1,0,0,0,0,Mandaqui/São Paulo,rent,-23.4654011,-46.6343783,-0.9691364148836832,1.5511022582592058,7.170888478512505
1600,500,-0.0789064451834863,-0.3333900737100774,2,1,1,0,0,0,0,Mandaqui/São Paulo,rent,-23.4756824,-46.634157,0.1542068097343919,1.5511022582592058,7.378383712996714
2400,1500,1.2326200015913054,1.0028178551336484,2,1,3,0,0,1,0,Mandaqui/São Paulo,rent,-23.484835,-46.6257766,0.8590496173378899,0.7764567343826091,7.783640596221253
2500,1120,1.441703927888736,1.0028178551336484,2,1,3,0,0,1,0,Mandaqui/São Paulo,rent,-23.47185,-46.6303673,1.1013393324515928,-0.7728343133705844,7.824445930877619
2800,1000,0.4152919260649859,1.0028178551336484,1,0,1,0,0,1,0,Mandaqui/São Paulo,rent,-23.487626,-46.63834,-0.0880829053793103,-0.385511551432286,7.937731775260109
1600,877,0.1111698514505414,1.0028178551336484,2,1,3,0,0,1,0,Mandaqui/São Paulo,rent,-23.4689459,-46.6305568,-0.4405043091810596,0.3891339724443107,7.378383712996714
1700,840,0.1111698514505414,-0.3333900737100774,2,1,2,0,0,1,0,Mandaqui/São Paulo,rent,-23.4732178,-46.6377828,0.4846018757985316,0.0018112105060123,7.438971592395862
1300,445,-0.4400514087881391,-0.3333900737100774,1,0,1,0,0,0,0,Mandaqui/São Paulo,rent,-23.4683661,-46.6378888,-0.4735438157874735,-1.1601570753088828,7.170888478512505
1300,650,-0.3450132604711252,-0.3333900737100774,1,0,2,0,0,1,0,Mandaqui/São Paulo,rent,-23.4711498,-46.6416131,-0.3083462827554037,0.3891339724443107,7.170888478512505
1500,950,0.2252156294309581,1.0028178551336484,2,1,3,0,0,0,0,Mandaqui/São Paulo,rent,-23.4724991,-46.6303181,-0.3083462827554037,-0.7728343133705844,7.313886831633462
2000,750,0.2632308887577637,1.0028178551336484,2,1,1,0,0,1,0,Mandaqui/São Paulo,rent,-23.4837152,-46.6421412,-0.264293607280185,1.1637794963209074,7.601402334583733
1500,804,0.2252156294309581,1.0028178551336484,1,0,2,0,0,1,0,Mandaqui/São Paulo,rent,-23.4809022,-46.6390645,-0.3083462827554037,-1.1601570753088828,7.313886831633462
2400,650,0.3012461480845692,-0.3333900737100774,2,1,2,1,0,1,0,Mandaqui/São Paulo,rent,0.0,0.0,0.8149969418626714,-1.5474798372471812,7.783640596221253
4000,1950,3.0763600789413754,2.339025783977374,4,3,4,0,0,0,0,Mandaqui/São Paulo,rent,-23.4863764,-46.624013,1.6740241136294347,1.5511022582592058,8.294299608857235
2100,600,-0.4020361494613336,-0.3333900737100774,1,0,1,0,1,1,0,Mandaqui/São Paulo,rent,-23.4832183,-46.6415267,-0.4074648025746456,-0.7728343133705844,7.650168700845001
1200,500,0.0351393327969303,-0.3333900737100774,1,0,1,1,0,0,0,Mandaqui/São Paulo,rent,-23.4834686,-46.6237653,0.3524438493728757,-1.5474798372471812,7.090909822079984
1200,500,0.0351393327969303,-0.3333900737100774,1,0,1,1,0,0,0,Mandaqui/São Paulo,rent,-23.4824487,-46.6231022,0.3524438493728757,0.7764567343826091,7.090909822079984
1200,500,0.0351393327969303,-0.3333900737100774,1,0,1,1,0,0,0,Mandaqui/São Paulo,rent,-23.4824487,-46.6231022,0.3524438493728757,0.0018112105060123,7.090909822079984
1500,420,-0.2499751121541113,1.0028178551336484,2,1,1,0,0,0,0,Mandaqui/São Paulo,rent,-23.4693802,-46.6497316,-0.8590047261956365,0.0018112105060123,7.313886831633462
1400,445,-0.2689827418175141,-0.3333900737100774,1,0,1,0,0,0,0,Mandaqui/São Paulo,rent,-23.4826029,-46.6465477,-0.1761882563297478,-1.5474798372471812,7.244941546337007
1700,585,-0.535089557105153,1.0028178551336484,2,1,1,0,0,1,0,Mandaqui/São Paulo,rent,-23.472585,-46.6374218,-1.1893997922597763,1.5511022582592058,7.438971592395862
1200,150,0.0161317031335275,-0.3333900737100774,2,1,1,1,0,0,0,Mandaqui/São Paulo,rent,-23.469185,-46.6390256,0.3194043427664618,0.7764567343826091,7.090909822079984
1500,546,-0.3450132604711252,1.0028178551336484,2,1,1,0,0,0,0,Mandaqui/São Paulo,rent,-23.4723404,-46.6375587,-0.9691364148836832,1.1637794963209074,7.313886831633462
1300,553,-0.2499751121541113,-0.3333900737100774,1,0,1,0,0,0,0,Mandaqui/São Paulo,rent,-23.4790098,-46.643925,-0.1431487497233338,1.5511022582592058,7.170888478512505
2050,1115,0.1111698514505414,1.0028178551336484,2,1,2,0,0,0,0,Mandaqui/São Paulo,rent,-23.4732178,-46.6377828,-0.4405043091810596,0.3891339724443107,7.62608275807238
